Found 2011 alignment issues

ACTIVITY_INFO        | be    | + 5 chars | Общее число игровых сессий    : {}...
POWER_INFO           | zhtw  | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | zhtw  | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | zhtw  | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | zhtw  | + 2 chars | Возраст батареи                : {}%...
SD_INFO              | be    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | be    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | be    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | be    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | be    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | de    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | de    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | de    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | de    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | de    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | en    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | en    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | en    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | en    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | en    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | engb  | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | engb  | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | engb  | +16 chars | Имя продукта     : {:s}...
SD_INFO              | engb  | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | engb  | +16 chars | Серийный номер   : {:s}...
SD_INFO              | es    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | es    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | es    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | es    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | es    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | es419 | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | es419 | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | es419 | +16 chars | Имя продукта     : {:s}...
SD_INFO              | es419 | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | es419 | +16 chars | Серийный номер   : {:s}...
SD_INFO              | et    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | et    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | et    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | et    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | et    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | fr    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | fr    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | fr    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | fr    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | fr    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | frca  | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | frca  | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | frca  | +16 chars | Имя продукта     : {:s}...
SD_INFO              | frca  | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | frca  | +16 chars | Серийный номер   : {:s}...
SD_INFO              | it    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | it    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | it    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | it    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | it    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | jp    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | jp    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | jp    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | jp    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | jp    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | kk    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | kk    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | kk    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | kk    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | kk    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | kr    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | kr    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | kr    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | kr    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | kr    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | lt    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | lt    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | lt    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | lt    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | lt    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | lv    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | lv    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | lv    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | lv    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | lv    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | nl    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | nl    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | nl    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | nl    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | nl    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | pl    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | pl    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | pl    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | pl    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | pl    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | pt    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | pt    | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | pt    | +16 chars | Имя продукта     : {:s}...
SD_INFO              | pt    | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | pt    | +16 chars | Серийный номер   : {:s}...
SD_INFO              | ptbr  | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | ptbr  | +16 chars | OEM ID           : {:s} ({:s})...
SD_INFO              | ptbr  | +16 chars | Имя продукта     : {:s}...
SD_INFO              | ptbr  | +16 chars | Ревизия продукта : {:s}...
SD_INFO              | ptbr  | +16 chars | Серийный номер   : {:s}...
SD_INFO              | ua    | +16 chars | Производитель    : {:s} ({:02X})...
SD_INFO              | ua    | +16 chars | OEM ID           : {:s} ({:s})...
